name,project,x,z,,y,,,,,x,y,z
antARctica,,4.8549325,-80.6169925,,0.1,,,,,48549.325,-806169.925,0
antARctica,,4.9083,-80.96316,,0.1,,,,,49083,-809631.6,0
antARctica,,4.98252,-81.317455,,0.1,,,,,49825.2,-813174.55,0
antARctica,,5.108325,-81.86255,,0.1,,,,,51083.25,-818625.5,0
antARctica,,5.241625,-82.41792,,0.1,,,,,52416.25,-824179.2,0
antARctica,,5.33833,-82.803175,,0.1,,,,,53383.3,-828031.75,0
antARctica,,5.44209,-83.1355225,,0.1,,,,,54420.9,-831355.225,0
antARctica,,5.594605,-83.568165,,0.1,,,,,55946.05,-835681.65,0
antARctica,,5.749,-83.974585,,0.1,,,,,57490,-839745.85,0
antARctica,,5.858375,-84.228175,,0.1,,,,,58583.75,-842281.75,0
antARctica,,5.9492425,-84.3916025,,0.1,,,,,59492.425,-843916.025,0
antARctica,,6.0565175,-84.5756825,,0.1,,,,,60565.175,-845756.825,0
antARctica,,6.1459725,-84.7259775,,0.1,,,,,61459.725,-847259.775,0
antARctica,,6.1833975,-84.78816,,0.1,,,,,61833.975,-847881.6,0
antARctica,,6.19856,-84.82395,,0.1,,,,,61985.6,-848239.5,0
antARctica,,6.2333975,-84.9094475,,0.1,,,,,62333.975,-849094.475,0
antARctica,,6.2719975,-85.0118175,,0.1,,,,,62719.975,-850118.175,0
antARctica,,6.2984125,-85.0982425,,0.1,,,,,62984.125,-850982.425,0
antARctica,,6.34397,-85.1988775,,0.1,,,,,63439.7,-851988.775,0
antARctica,,6.4265625,-85.3370125,,0.1,,,,,64265.625,-853370.125,0
antARctica,,6.5100575,-85.4695075,,0.1,,,,,65100.575,-854695.075,0
antARctica,,6.5584225,-85.5532475,,0.1,,,,,65584.225,-855532.475,0
antARctica,,6.6159175,-85.6354975,,0.1,,,,,66159.175,-856354.975,0
antARctica,,6.7221675,-85.7613525,,0.1,,,,,67221.675,-857613.525,0
antARctica,,6.8340325,-85.884375,,0.1,,,,,68340.325,-858843.75,0
antARctica,,6.9084225,-85.9582275,,0.1,,,,,69084.225,-859582.275,0
antARctica,,6.98047,-86.0367675,,0.1,,,,,69804.7,-860367.675,0
antARctica,,7.0871825,-86.1701175,,0.1,,,,,70871.825,-861701.175,0
antARctica,,7.1882825,-86.306275,,0.1,,,,,71882.825,-863062.75,0
antARctica,,7.2434325,-86.3932375,,0.1,,,,,72434.325,-863932.375,0
antARctica,,7.2850825,-86.485035,,0.1,,,,,72850.825,-864850.35,0
antARctica,,7.3552975,-86.6326175,,0.1,,,,,73552.975,-866326.175,0
antARctica,,7.42832,-86.7792475,,0.1,,,,,74283.2,-867792.475,0
antARctica,,7.4784175,-86.8682375,,0.1,,,,,74784.175,-868682.375,0
antARctica,,7.5244375,-86.9372325,,0.1,,,,,75244.375,-869372.325,0
antARctica,,7.5877925,-87.0375975,,0.1,,,,,75877.925,-870375.975,0
antARctica,,7.64646,-87.1333,,0.1,,,,,76464.6,-871333,0
antARctica,,7.6784175,-87.1882325,,0.1,,,,,76784.175,-871882.325,0
antARctica,,7.6957775,-87.2125975,,0.1,,,,,76957.775,-872125.975,0
antARctica,,7.7196775,-87.2407225,,0.1,,,,,77196.775,-872407.225,0
antARctica,,7.7417,-87.2726075,,0.1,,,,,77417,-872726.075,0
antARctica,,7.7534175,-87.3082275,,0.1,,,,,77534.175,-873082.275,0
antARctica,,7.76482,-87.35166,,0.1,,,,,77648.2,-873516.6,0
antARctica,,7.7884275,-87.4007325,,0.1,,,,,77884.275,-874007.325,0
antARctica,,7.8195075,-87.44607,,0.1,,,,,78195.075,-874460.7,0
antARctica,,7.8534175,-87.4782475,,0.1,,,,,78534.175,-874782.475,0
antARctica,,7.883495,-87.5033925,,0.1,,,,,78834.95,-875033.925,0
antARctica,,7.9102775,-87.5370125,,0.1,,,,,79102.775,-875370.125,0
antARctica,,7.9398675,-87.58374,,0.1,,,,,79398.675,-875837.4,0
antARctica,,7.9783925,-87.64829,,0.1,,,,,79783.925,-876482.9,0
antARctica,,8.0496575,-87.8146975,,0.1,,,,,80496.575,-878146.975,0
antARctica,,8.1509025,-88.0907725,,0.1,,,,,81509.025,-880907.725,0
antARctica,,8.2483875,-88.36687,,0.1,,,,,82483.875,-883668.7,0
antARctica,,8.3083975,-88.5332775,,0.1,,,,,83083.975,-885332.775,0
antARctica,,8.39248,-88.87976,,0.1,,,,,83924.8,-888797.6,0
antARctica,,8.5384275,-89.54641,,0.1,,,,,85384.275,-895464.1,0
antARctica,,8.67688,-90.199,,0.1,,,,,86768.8,-901990,0
antARctica,,8.7384525,-90.503295,,0.1,,,,,87384.525,-905032.95,0
antARctica,,8.797045,-90.895875,,0.1,,,,,87970.45,-908958.75,0
antARctica,,8.9259525,-91.73518,,0.1,,,,,89259.525,-917351.8,0
antARctica,,9.0548575,-92.5698,,0.1,,,,,90548.575,-925698,0
antARctica,,9.1134525,-92.948315,,0.1,,,,,91134.525,-929483.15,0
antARctica,,9.1921875,-93.48208,,0.1,,,,,91921.875,-934820.8,0
antARctica,,9.2709475,-94.01582,,0.1,,,,,92709.475,-940158.2,0
antARctica,,9.3497075,-94.549585,,0.1,,,,,93497.075,-945495.85,0
antARctica,,9.4284675,-95.08335,,0.1,,,,,94284.675,-950833.5,0
antARctica,,9.4509775,-95.38833,,0.1,,,,,94509.775,-953883.3,0
antARctica,,9.4734625,-95.69331,,0.1,,,,,94734.625,-956933.1,0
antARctica,,9.4959475,-95.99829,,0.1,,,,,94959.475,-959982.9,0
antARctica,,9.5184575,-96.303295,,0.1,,,,,95184.575,-963032.95,0
antARctica,,15.3531975,-95.1431875,,0.1,,,,,153531.975,-951431.875,0
antARctica,,15.3468025,-95.3317875,,0.1,,,,,153468.025,-953317.875,0
antARctica,,15.3319575,-95.7669425,,0.1,,,,,153319.575,-957669.425,0
antARctica,,15.315235,-96.252685,,0.1,,,,,153152.35,-962526.85,0
antARctica,,15.3031975,-96.593165,,0.1,,,,,153031.975,-965931.65,0
antARctica,,15.2146,-97.26958,,0.1,,,,,152146,-972695.8,0
antARctica,,15.0294425,-98.49441,,0.1,,,,,150294.425,-984944.1,0
antARctica,,14.8461675,-99.6686275,,0.1,,,,,148461.675,-996686.275,0
antARctica,,14.7632075,-100.193165,,0.1,,,,,147632.075,-1001931.65,0
antARctica,,14.6375725,-100.731445,,0.1,,,,,146375.725,-1007314.45,0
antARctica,,14.3582025,-101.9269275,,0.1,,,,,143582.025,-1019269.275,0
antARctica,,14.0713375,-103.1505375,,0.1,,,,,140713.375,-1031505.375,0
antARctica,,13.9231925,-103.7731925,,0.1,,,,,139231.925,-1037731.925,0
antARctica,,13.7688,-104.32461,,0.1,,,,,137688,-1043246.1,0
antARctica,,13.4606925,-105.4169425,,0.1,,,,,134606.925,-1054169.425,0
antARctica,,13.1413325,-106.5448975,,0.1,,,,,131413.325,-1065448.975,0
antARctica,,12.9532225,-107.203175,,0.1,,,,,129532.225,-1072031.75,0
antARctica,,12.8188475,-107.6684825,,0.1,,,,,128188.475,-1076684.825,0
antARctica,,12.6207025,-108.36067,,0.1,,,,,126207.025,-1083606.7,0
antARctica,,12.4413325,-108.9891125,,0.1,,,,,124413.325,-1089891.125,0
antARctica,,12.3632075,-109.2631825,,0.1,,,,,123632.075,-1092631.825,0
antARctica,,12.2833,-109.5957025,,0.1,,,,,122833,-1095957.025,0
antARctica,,12.20337,-109.9282225,,0.1,,,,,122033.7,-1099282.225,0
antARctica,,12.1234625,-110.2607425,,0.1,,,,,121234.625,-1102607.425,0
antARctica,,12.043555,-110.5932375,,0.1,,,,,120435.55,-1105932.375,0
antARctica,,12.018555,-110.7032225,,0.1,,,,,120185.55,-1107032.225,0
antARctica,,11.993555,-110.8132325,,0.1,,,,,119935.55,-1108132.325,0
antARctica,,11.968555,-110.9232425,,0.1,,,,,119685.55,-1109232.425,0
antARctica,,11.943555,-111.0332525,,0.1,,,,,119435.55,-1110332.525,0
antARctica,,15.4432125,-92.9731925,,0.1,,,,,154432.125,-929731.925,0
antARctica,,15.4229,-92.733985,,0.1,,,,,154229,-927339.85,0
antARctica,,15.3707025,-92.1694575,,0.1,,,,,153707.025,-921694.575,0
antARctica,,15.299755,-91.5093025,,0.1,,,,,152997.55,-915093.025,0
antARctica,,15.2231925,-90.9832025,,0.1,,,,,152231.925,-909832.025,0
antARctica,,15.1255375,-90.39851,,0.1,,,,,151255.375,-903985.1,0
antARctica,,15.0044425,-89.5981925,,0.1,,,,,150044.425,-895981.925,0
antARctica,,14.892725,-88.86538,,0.1,,,,,148927.25,-888653.8,0
antARctica,,14.8231925,-88.4831775,,0.1,,,,,148231.925,-884831.775,0
antARctica,,14.7030275,-87.976,,0.1,,,,,147030.275,-879760,0
antARctica,,14.4769275,-86.9681875,,0.1,,,,,144769.275,-869681.875,0
antARctica,,14.23396,-85.892895,,0.1,,,,,142339.6,-858928.95,0
antARctica,,14.0631825,-85.1832025,,0.1,,,,,140631.825,-851832.025,0
antARctica,,13.9150625,-84.6492925,,0.1,,,,,139150.625,-846492.925,0
antARctica,,13.7256825,-83.9719475,,0.1,,,,,137256.825,-839719.475,0
antARctica,,13.56255,-83.390235,,0.1,,,,,135625.5,-833902.35,0
antARctica,,13.493165,-83.1432125,,0.1,,,,,134931.65,-831432.125,0
antARctica,,14.33579,-90.8328125,,0.1,,,,,143357.9,-908328.125,0
antARctica,,14.359595,-90.978125,,0.1,,,,,143595.95,-909781.25,0
antARctica,,14.377685,-91.0885,,0.1,,,,,143776.85,-910885,0
antARctica,,14.38916,-91.158595,,0.1,,,,,143891.6,-911585.95,0
antARctica,,14.3931875,-91.183155,,0.1,,,,,143931.875,-911831.55,0
antARctica,,14.4275625,-91.50205,,0.1,,,,,144275.625,-915020.5,0
antARctica,,14.503175,-92.2344,,0.1,,,,,145031.75,-922344,0
antARctica,,14.5788075,-93.0436275,,0.1,,,,,145788.075,-930436.275,0
antARctica,,14.6131825,-93.593165,,0.1,,,,,146131.825,-935931.65,0
antARctica,,14.6206775,-93.96067,,0.1,,,,,146206.775,-939606.7,0
antARctica,,14.6356925,-94.3956775,,0.1,,,,,146356.925,-943956.775,0
antARctica,,14.6469475,-94.8194325,,0.1,,,,,146469.475,-948194.325,0
antARctica,,14.6431875,-95.153175,,0.1,,,,,146431.875,-951531.75,0
antARctica,,14.6155275,-95.5780275,,0.1,,,,,146155.275,-955780.275,0
antARctica,,14.571925,-96.189405,,0.1,,,,,145719.25,-961894.05,0
antARctica,,14.526465,-96.780175,,0.1,,,,,145264.65,-967801.75,0
antARctica,,14.4931875,-97.14314,,0.1,,,,,144931.875,-971431.4,0
antARctica,,14.4319325,-97.60752,,0.1,,,,,144319.325,-976075.2,0
antARctica,,14.3256825,-98.405665,,0.1,,,,,143256.825,-984056.65,0
antARctica,,14.2231925,-99.18501,,0.1,,,,,142231.925,-991850.1,0
antARctica,,14.1731925,-99.59314,,0.1,,,,,141731.925,-995931.4,0
antARctica,,14.1267825,-99.8646975,,0.1,,,,,141267.825,-998646.975,0
antARctica,,14.034425,-100.325635,,0.1,,,,,140344.25,-1003256.35,0
antARctica,,13.943945,-100.7603025,,0.1,,,,,139439.45,-1007603.025,0
antARctica,,13.903175,-100.953125,,0.1,,,,,139031.75,-1009531.25,0
antARctica,,15.7532225,-134.6729975,,0.1,,,,,157532.225,-1346729.975,0
antARctica,,15.7549325,-134.50691,,0.1,,,,,157549.325,-1345069.1,0
antARctica,,15.7594725,-134.1317375,,0.1,,,,,157594.725,-1341317.375,0
antARctica,,15.76587,-133.7322275,,0.1,,,,,157658.7,-1337322.275,0
antARctica,,15.7732175,-133.4929925,,0.1,,,,,157732.175,-1334929.925,0
antARctica,,15.7838375,-133.305175,,0.1,,,,,157838.375,-1333051.75,0
antARctica,,15.7982175,-132.9955075,,0.1,,,,,157982.175,-1329955.075,0
antARctica,,15.8125975,-132.6521,,0.1,,,,,158125.975,-1326521,0
antARctica,,15.8232175,-132.3630125,,0.1,,,,,158232.175,-1323630.125,0
antARctica,,15.8463375,-131.97849,,0.1,,,,,158463.375,-1319784.9,0
antARctica,,15.8882075,-131.4242675,,0.1,,,,,158882.075,-1314242.675,0
antARctica,,15.9300775,-130.9019275,,0.1,,,,,159300.775,-1309019.275,0
antARctica,,15.9532225,-130.6130125,,0.1,,,,,159532.225,-1306130.125,0
antARctica,,15.9813475,-130.3153575,,0.1,,,,,159813.475,-1303153.575,0
antARctica,,16.0357175,-129.7842525,,0.1,,,,,160357.175,-1297842.525,0
antARctica,,16.0938475,-129.2475575,,0.1,,,,,160938.475,-1292475.575,0
antARctica,,16.1332275,-128.9330075,,0.1,,,,,161332.275,-1289330.075,0
antARctica,,16.174,-128.4311275,,0.1,,,,,161740,-1284311.275,0
antARctica,,16.2344725,-127.4830075,,0.1,,,,,162344.725,-1274830.075,0
antARctica,,16.2893075,-126.5423825,,0.1,,,,,162893.075,-1265423.825,0
antARctica,,16.3132075,-126.0630125,,0.1,,,,,163132.075,-1260630.125,0
antARctica,,16.32976,-125.6728525,,0.1,,,,,163297.6,-1256728.525,0
antARctica,,16.3707025,-124.9217775,,0.1,,,,,163707.025,-1249217.775,0
antARctica,,16.4229,-124.14629,,0.1,,,,,164229,-1241462.9,0
antARctica,,16.4732175,-123.6830075,,0.1,,,,,164732.175,-1236830.075,0
antARctica,,16.5313475,-123.3655025,,0.1,,,,,165313.475,-1233655.025,0
antARctica,,16.6007325,-122.9205075,,0.1,,,,,166007.325,-1229205.075,0
antARctica,,16.6588625,-122.5242675,,0.1,,,,,166588.625,-1225242.675,0
antARctica,,16.6832275,-122.3530025,,0.1,,,,,166832.275,-1223530.025,0
antARctica,,16.713085,-122.2222175,,0.1,,,,,167130.85,-1222222.175,0
antARctica,,16.7794925,-121.9292475,,0.1,,,,,167794.925,-1219292.475,0
antARctica,,16.847755,-121.62317,,0.1,,,,,168477.55,-1216231.7,0
antARctica,,16.8832275,-121.4530275,,0.1,,,,,168832.275,-1214530.275,0
antARctica,,16.89995,-121.3578625,,0.1,,,,,168999.5,-1213578.625,0
antARctica,,16.9269775,-121.2167975,,0.1,,,,,169269.775,-1212167.975,0
antARctica,,16.9521475,-121.0888175,,0.1,,,,,169521.475,-1210888.175,0
antARctica,,16.9632325,-121.0330325,,0.1,,,,,169632.325,-1210330.325,0
antARctica,,16.9434075,-113.2830075,,0.1,,,,,169434.075,-1132830.075,0
antARctica,,16.871215,-113.48567,,0.1,,,,,168712.15,-1134856.7,0
antARctica,,16.7034175,-113.9667475,,0.1,,,,,167034.175,-1139667.475,0
antARctica,,16.513085,-114.5359875,,0.1,,,,,165130.85,-1145359.875,0
antARctica,,16.3734125,-115.0030025,,0.1,,,,,163734.125,-1150030.025,0
antARctica,,16.2478025,-115.5117425,,0.1,,,,,162478.025,-1155117.425,0
antARctica,,16.0809075,-116.2080075,,0.1,,,,,160809.075,-1162080.075,0
antARctica,,15.9177975,-116.9042725,,0.1,,,,,159177.975,-1169042.725,0
antARctica,,15.8034175,-117.4130125,,0.1,,,,,158034.175,-1174130.125,0
antARctica,,15.70747,-117.9005125,,0.1,,,,,157074.7,-1179005.125,0
antARctica,,15.5909175,-118.5304925,,0.1,,,,,155909.175,-1185304.925,0
antARctica,,15.485595,-119.1117425,,0.1,,,,,154855.95,-1191117.425,0
antARctica,,15.4234125,-119.4530025,,0.1,,,,,154234.125,-1194530.025,0
antARctica,,15.3609375,-119.8442625,,0.1,,,,,153609.375,-1198442.625,0
antARctica,,15.2609375,-120.5130125,,0.1,,,,,152609.375,-1205130.125,0
antARctica,,15.1646975,-121.1742425,,0.1,,,,,151646.975,-1211742.425,0
antARctica,,15.1134275,-121.5429925,,0.1,,,,,151134.275,-1215429.925,0
antARctica,,15.032325,-122.0671875,,0.1,,,,,150323.25,-1220671.875,0
antARctica,,14.8696775,-123.08921,,0.1,,,,,148696.775,-1230892.1,0
antARctica,,14.7013925,-124.165625,,0.1,,,,,147013.925,-1241656.25,0
antARctica,,14.6034175,-124.852955,,0.1,,,,,146034.175,-1248529.55,0
antARctica,,14.54248,-125.3070325,,0.1,,,,,145424.8,-1253070.325,0
antARctica,,14.4534175,-125.88296,,0.1,,,,,144534.175,-1258829.6,0
antARctica,,14.364355,-126.436425,,0.1,,,,,143643.55,-1264364.25,0
antARctica,,14.3034175,-126.8229725,,0.1,,,,,143034.175,-1268229.725,0
antARctica,,14.25857,-127.22312,,0.1,,,,,142585.7,-1272231.2,0
antARctica,,14.2071775,-127.7967275,,0.1,,,,,142071.775,-1277967.275,0
antARctica,,14.1613775,-128.3684575,,0.1,,,,,141613.775,-1283684.575,0
antARctica,,14.1334225,-128.7629875,,0.1,,,,,141334.225,-1287629.875,0
antARctica,,14.0990475,-129.1704825,,0.1,,,,,140990.475,-1291704.825,0
antARctica,,14.0384275,-129.7654775,,0.1,,,,,140384.275,-1297654.775,0
antARctica,,13.9703125,-130.34922,,0.1,,,,,139703.125,-1303492.2,0
antARctica,,13.9134275,-130.7229725,,0.1,,,,,139134.275,-1307229.725,0
antARctica,,13.86421,-130.9917,,0.1,,,,,138642.1,-1309917,0
antARctica,,13.8046875,-131.35796,,0.1,,,,,138046.875,-1313579.6,0
antARctica,,13.7320325,-131.769215,,0.1,,,,,137320.325,-1317692.15,0
antARctica,,13.6434575,-132.1729725,,0.1,,,,,136434.575,-1321729.725,0
antARctica,,13.5228525,-132.659545,,0.1,,,,,135228.525,-1326595.45,0
antARctica,,13.3834725,-133.2379875,,0.1,,,,,133834.725,-1332379.875,0
antARctica,,13.2666025,-133.733935,,0.1,,,,,132666.025,-1337339.35,0
antARctica,,13.2134775,-133.9729725,,0.1,,,,,132134.775,-1339729.725,0
antARctica,,19.9734125,-88.38313,,0.1,,,,,199734.125,-883831.3,0
antARctica,,19.9995125,-88.5322025,,0.1,,,,,199995.125,-885322.025,0
antARctica,,20.0621575,-88.885645,,0.1,,,,,200621.575,-888856.45,0
antARctica,,20.13794,-89.3028325,,0.1,,,,,201379.4,-893028.325,0
antARctica,,20.2034175,-89.64314,,0.1,,,,,202034.175,-896431.4,0
antARctica,,20.22958292,-89.78856465,,0.1,,,,,202295.8292,-897885.6465,0
antARctica,,20.22958292,-109.1481811,,0.1,,,,,202295.8292,-1091481.811,0
antARctica,,19.9219,-109.6763925,,0.1,,,,,199219,-1096763.925,0
antARctica,,19.623315,-110.1732675,,0.1,,,,,196233.15,-1101732.675,0
antARctica,,19.39082,-110.63247,,0.1,,,,,193908.2,-1106324.7,0
antARctica,,19.113305,-111.2820075,,0.1,,,,,191133.05,-1112820.075,0
antARctica,,18.88081,-111.8621575,,0.1,,,,,188808.1,-1118621.575,0
antARctica,,18.783325,-112.1132575,,0.1,,,,,187833.25,-1121132.575,0
antARctica,,18.71067,-112.28999,,0.1,,,,,187106.7,-1122899.9,0
antARctica,,18.54707,-112.6870125,,0.1,,,,,185470.7,-1126870.125,0
antARctica,,18.3740725,-113.1046625,,0.1,,,,,183740.725,-1131046.625,0
antARctica,,18.27329,-113.3432625,,0.1,,,,,182732.9,-1133432.625,0
antARctica,,18.1865725,-113.591845,,0.1,,,,,181865.725,-1135918.45,0
antARctica,,18.03706,-114.0570075,,0.1,,,,,180370.6,-1140570.075,0
antARctica,,17.87815,-114.5652825,,0.1,,,,,178781.5,-1145652.825,0
antARctica,,17.763305,-114.9432625,,0.1,,,,,177633.05,-1149432.625,0
antARctica,,17.6428225,-115.3840325,,0.1,,,,,176428.225,-1153840.325,0
antARctica,,17.474535,-116.0244875,,0.1,,,,,174745.35,-1160244.875,0
antARctica,,17.323145,-116.606835,,0.1,,,,,173231.45,-1166068.35,0
antARctica,,17.253295,-116.8732175,,0.1,,,,,172532.95,-1168732.175,0
antARctica,,16.6833,-101.67334,,0.1,,,,,166833,-1016733.4,0
antARctica,,16.73579,-101.46958,,0.1,,,,,167357.9,-1014695.8,0
antARctica,,16.855785,-101.003345,,0.1,,,,,168557.85,-1010033.45,0
antARctica,,16.987035,-100.49209,,0.1,,,,,169870.35,-1004920.9,0
antARctica,,17.07329,-100.153345,,0.1,,,,,170732.9,-1001533.45,0
antARctica,,17.14204,-99.8592775,,0.1,,,,,171420.4,-998592.775,0
antARctica,,17.240795,-99.42085,,0.1,,,,,172407.95,-994208.5,0
antARctica,,17.343285,-98.9636725,,0.1,,,,,173432.85,-989636.725,0
antARctica,,17.42329,-98.613355,,0.1,,,,,174232.9,-986133.55,0
antARctica,,17.512035,-98.0474125,,0.1,,,,,175120.35,-980474.125,0
antARctica,,17.63081,-97.10835,,0.1,,,,,176308.1,-971083.5,0
antARctica,,17.738305,-96.1692875,,0.1,,,,,177383.05,-961692.875,0
antARctica,,17.79331,-95.603345,,0.1,,,,,177933.1,-956033.45,0
antARctica,,17.8017575,-95.2236575,,0.1,,,,,178017.575,-952236.575,0
antARctica,,17.800805,-94.69585,,0.1,,,,,178008.05,-946958.5,0
antARctica,,17.7961175,-94.1717775,,0.1,,,,,177961.175,-941717.775,0
antARctica,,17.79331,-93.803345,,0.1,,,,,177933.1,-938033.45,0
antARctica,,17.7803475,-93.42837,,0.1,,,,,177803.475,-934283.7,0
antARctica,,17.74956,-92.89585,,0.1,,,,,177495.6,-928958.5,0
antARctica,,17.713135,-92.37461,,0.1,,,,,177131.35,-923746.1,0
antARctica,,17.6833,-92.033375,,0.1,,,,,176833,-920333.75,0
antARctica,,17.6448725,-91.6919675,,0.1,,,,,176448.725,-916919.675,0
antARctica,,17.58579,-91.1771,,0.1,,,,,175857.9,-911771,0
antARctica,,17.5229725,-90.667895,,0.1,,,,,175229.725,-906678.95,0
antARctica,,17.47329,-90.34336,,0.1,,,,,174732.9,-903433.6,0
antARctica,,17.4153325,-90.00962,,0.1,,,,,174153.325,-900096.2,0
antARctica,,17.332055,-89.48086,,0.1,,,,,173320.55,-894808.6,0
antARctica,,17.2469,-88.948365,,0.1,,,,,172469,-889483.65,0
antARctica,,17.1833,-88.60337,,0.1,,,,,171833,-886033.7,0
antARctica,,17.1090825,-88.286035,,0.1,,,,,171090.825,-882860.35,0
antARctica,,17.00205,-87.81963,,0.1,,,,,170020.5,-878196.3,0
antARctica,,16.90066,-87.3700925,,0.1,,,,,169006.6,-873700.925,0
antARctica,,16.84331,-87.10337,,0.1,,,,,168433.1,-871033.7,0
antARctica,,16.8042475,-86.9104,,0.1,,,,,168042.475,-869104,0
antARctica,,16.74082,-86.6171375,,0.1,,,,,167408.2,-866171.375,0
antARctica,,16.6661375,-86.2919925,,0.1,,,,,166661.375,-862919.925,0
antARctica,,16.593335,-86.0033925,,0.1,,,,,165933.35,-860033.925,0
antARctica,,16.4927,-85.6013425,,0.1,,,,,164927,-856013.425,0
antARctica,,16.35083,-85.014625,,0.1,,,,,163508.3,-850146.25,0
antARctica,,16.205225,-84.429785,,0.1,,,,,162052.25,-844297.85,0
antARctica,,16.09336,-84.033375,,0.1,,,,,160933.6,-840333.75,0
antARctica,,15.955885,-83.638525,,0.1,,,,,159558.85,-836385.25,0
antARctica,,15.75088,-83.05713,,0.1,,,,,157508.8,-830571.3,0
antARctica,,15.5421375,-82.4738525,,0.1,,,,,155421.375,-824738.525,0
antARctica,,15.393385,-82.0733875,,0.1,,,,,153933.85,-820733.875,0
antARctica,,15.3023925,-81.85376,,0.1,,,,,153023.925,-818537.6,0
antARctica,,15.177465,-81.5648925,,0.1,,,,,151774.65,-815648.925,0
antARctica,,15.04187,-81.2571775,,0.1,,,,,150418.7,-812571.775,0
antARctica,,14.91892,-80.9809925,,0.1,,,,,149189.2,-809809.925,0
antARctica,,10.033545,-70.633435,,0.1,,,,,100335.45,-706334.35,0
antARctica,,10.0948,-70.8114025,,0.1,,,,,100948,-708114.025,0
antARctica,,10.23103,-71.20968,,0.1,,,,,102310.3,-712096.8,0
antARctica,,10.371045,-71.62483,,0.1,,,,,103710.45,-716248.3,0
antARctica,,10.44353,-71.85343,,0.1,,,,,104435.3,-718534.3,0
antARctica,,10.5005625,-72.0614025,,0.1,,,,,105005.625,-720614.025,0
antARctica,,10.607275,-72.4371825,,0.1,,,,,106072.75,-724371.825,0
antARctica,,10.71211,-72.811095,,0.1,,,,,107121.1,-728110.95,0
antARctica,,10.763525,-73.01344,,0.1,,,,,107635.25,-730134.4,0
antARctica,,10.835255,-73.2496825,,0.1,,,,,108352.55,-732496.825,0
antARctica,,10.984765,-73.70343,,0.1,,,,,109847.65,-737034.3,0
antARctica,,11.1361825,-74.1721675,,0.1,,,,,111361.825,-741721.675,0
antARctica,,11.213525,-74.45343,,0.1,,,,,112135.25,-744534.3,0
antARctica,,11.2525875,-74.6121825,,0.1,,,,,112525.875,-746121.825,0
antARctica,,11.323535,-74.8159425,,0.1,,,,,113235.35,-748159.425,0
antARctica,,11.4019525,-75.015955,,0.1,,,,,114019.525,-750159.55,0
antARctica,,11.463525,-75.16344,,0.1,,,,,114635.25,-751634.4,0
antARctica,,11.629785,-75.497815,,0.1,,,,,116297.85,-754978.15,0
antARctica,,11.946045,-76.1134525,,0.1,,,,,119460.45,-761134.525,0
antARctica,,12.273535,-76.7440925,,0.1,,,,,122735.35,-767440.925,0
antARctica,,12.473535,-77.1234875,,0.1,,,,,124735.35,-771234.875,0
antARctica,,12.757275,-77.632555,,0.1,,,,,127572.75,-776325.55,0
antARctica,,13.266015,-78.54099,,0.1,,,,,132660.15,-785409.9,0
antARctica,,13.756005,-79.415675,,0.1,,,,,137560.05,-794156.75,0
antARctica,,13.98352,-79.8234875,,0.1,,,,,139835.2,-798234.875,0
antARctica,,14.1075925,-80.0747325,,0.1,,,,,141075.925,-800747.325,0
antARctica,,14.361035,-80.58849,,0.1,,,,,143610.35,-805884.9,0
antARctica,,14.6107175,-81.09474,,0.1,,,,,146107.175,-810947.4,0
antARctica,,14.723535,-81.3234875,,0.1,,,,,147235.35,-813234.875,0
antARctica,,18.2534425,-134.363305,,0.1,,,,,182534.425,-1343633.05,0
antARctica,,18.232665,-134.1997075,,0.1,,,,,182326.65,-1341997.075,0
antARctica,,18.1846925,-133.8195325,,0.1,,,,,181846.925,-1338195.325,0
antARctica,,18.1311025,-133.38877,,0.1,,,,,181311.025,-1333887.7,0
antARctica,,18.0934325,-133.07329,,0.1,,,,,180934.325,-1330732.9,0
antARctica,,18.0664075,-132.63374,,0.1,,,,,180664.075,-1326337.4,0
